case_material,band_material,case_back,bezel_material,brand,gender,movement,watch_style,case_thickness,crystal,hands,dial_markers,case_diameter,water_resistance,price_segment
8,5,28,10,20,2,3,0,0.05642633228840125,3,12,4,0.391304347826087,0.00783725195931299,0
0,3,26,1,20,0,2,4,0.15956112852664575,4,11,4,0.6304347826086956,0.004502251125562781,3
7,9,28,9,20,0,3,4,0.06896551724137931,3,4,4,0.6304347826086956,0.00783725195931299,0
7,9,28,9,18,2,3,2,0.13787119641314297,4,11,2,0.2826086956521739,0.004502251125562781,1
7,9,28,9,29,2,3,0,0.13197492163009403,4,11,4,0.47826086956521735,0.01617475404368851,0
0,6,39,1,20,0,2,4,0.06880877742946709,4,12,4,0.6086956521739131,0.004502251125562781,3
3,10,28,4,0,0,3,0,0.1347962382445141,3,6,4,0.47826086956521735,0.004502251125562781,0
7,9,28,9,16,2,3,2,0.009404388714733543,3,13,6,0.3043478260869565,0.00783725195931299,0
7,0,39,9,18,0,0,4,0.13787119641314297,4,9,4,0.6304347826086956,0.01617475404368851,1
7,9,28,9,8,0,3,0,0.12382445141065831,3,6,4,0.6521739130434783,0.00783725195931299,0
7,9,28,9,20,2,3,0,0.07210031347962381,4,11,6,0.45652173913043476,0.03284975821243955,1
2,6,28,3,25,0,0,4,0.13787119641314297,4,11,4,0.6956521739130435,0.01617475404368851,3
4,6,28,8,20,2,3,4,0.16520376175548587,4,9,2,0.45652173913043476,0.03284975821243955,1
2,3,28,3,15,2,3,0,0.07053291536050157,4,4,6,0.43478260869565216,0.004502251125562781,1
7,6,39,8,18,2,0,4,0.13787119641314297,4,11,2,0.47826086956521735,0.01617475404368851,2
7,9,28,9,29,2,3,2,0.04075235109717868,4,15,3,0.15217391304347827,0.004502251125562781,0
7,9,39,9,19,0,0,0,0.15047021943573666,4,13,4,0.6521739130434783,0.00783725195931299,0
6,6,28,8,20,2,3,2,0.08777429467084638,3,12,6,0.47826086956521735,0.004502251125562781,0
6,6,28,9,11,0,2,0,0.11128526645768025,4,6,0,0.5652173913043479,0.00783725195931299,0
7,9,28,9,26,0,3,7,0.11912225705329152,3,9,4,0.6086956521739131,0.01617475404368851,0
6,6,28,8,25,0,0,4,0.13787119641314297,4,13,7,0.5217391304347825,0.01617475404368851,3
7,6,28,8,20,2,3,2,0.13787119641314297,4,11,7,0.45652173913043476,0.00783725195931299,1
7,7,39,9,11,0,0,0,0.14075235109717868,4,11,4,0.6521739130434783,0.00783725195931299,1
3,9,28,4,27,2,3,3,0.08777429467084638,3,13,4,0.5652173913043479,0.004502251125562781,0
6,6,28,8,20,1,3,0,0.10344827586206895,3,13,0,0.5217391304347825,0.004502251125562781,0
7,9,39,9,15,0,0,2,0.12382445141065831,4,4,2,0.6521739130434783,0.004502251125562781,1
3,10,28,8,27,2,3,3,0.08777429467084638,3,9,6,0.5652173913043479,0.004502251125562781,0
7,9,45,9,18,2,0,4,0.13787119641314297,1,13,2,0.3695652173913044,0.00783725195931299,1
7,9,39,8,3,0,0,4,0.13787119641314297,4,9,4,0.6304347826086956,0.01617475404368851,1
7,9,28,9,15,0,3,2,0.15830721003134793,4,11,4,0.6956521739130435,0.00783725195931299,0
7,4,28,9,10,2,3,4,0.09561128526645765,4,15,2,0.49999999999999994,0.00783725195931299,0
7,5,28,9,20,1,2,0,0.11912225705329152,1,13,0,0.47826086956521735,0.004502251125562781,0
7,5,28,9,16,0,3,0,0.16614420062695923,3,9,0,0.5652173913043479,0.004502251125562781,0
7,7,28,8,20,0,0,1,0.2068965517241379,4,9,4,0.6956521739130435,0.1662497915624479,0
7,9,28,8,20,2,3,0,0.1347962382445141,3,12,6,0.5434782608695652,0.00783725195931299,0
7,9,39,8,20,2,0,4,0.13787119641314297,4,13,4,0.5217391304347825,0.00783725195931299,1
7,5,28,9,17,1,0,0,0.12539184952978055,4,12,4,0.6086956521739131,0.004502251125562781,0
7,9,28,8,24,0,0,0,0.21316614420062693,4,9,4,0.7173913043478262,0.04952476238119059,0
7,6,28,8,25,1,0,4,0.13787119641314297,4,9,4,0.5217391304347825,0.01617475404368851,2
7,9,28,9,26,2,0,0,0.1347962382445141,2,10,4,0.2608695652173913,0.004502251125562781,0
0,4,45,1,20,2,0,2,0.13787119641314297,4,12,0,0.5652173913043479,0.004502251125562781,1
7,9,28,9,16,2,3,0,0.009404388714733543,3,13,6,0.43478260869565216,0.004502251125562781,0
6,6,28,7,5,1,0,4,0.13787119641314297,4,4,6,0.6304347826086956,0.04952476238119059,1
7,9,39,9,18,2,0,4,0.13787119641314297,4,11,4,0.5217391304347825,0.00783725195931299,1
7,5,28,9,20,0,3,3,0.13787119641314297,3,12,4,0.6521739130434783,0.03284975821243955,0
7,5,28,8,20,0,3,2,0.1818181818181818,3,11,0,0.6521739130434783,0.00783725195931299,0
7,4,28,9,10,2,3,3,0.08777429467084638,4,15,2,0.5217391304347825,0.00783725195931299,0
0,6,39,8,18,2,0,4,0.15517241379310345,4,11,2,0.47826086956521735,0.01617475404368851,2
7,9,45,9,18,0,0,4,0.13787119641314297,4,11,7,0.6304347826086956,0.004502251125562781,1
6,10,28,8,20,2,3,3,0.07993730407523511,2,13,2,0.45652173913043476,0.004502251125562781,0
6,2,45,8,22,0,0,4,0.13787119641314297,4,13,4,0.5869565217391304,0.004502251125562781,4
7,5,39,9,20,0,0,2,0.15830721003134793,4,13,4,0.6521739130434783,0.00783725195931299,1
6,6,28,8,25,0,0,4,0.13787119641314297,4,11,2,0.5217391304347825,0.01617475404368851,3
3,6,28,4,20,0,3,0,0.11912225705329152,3,1,1,0.6521739130434783,0.00783725195931299,0
7,5,28,5,20,0,0,7,0.13787119641314297,4,6,4,0.6521739130434783,0.03284975821243955,1
7,5,28,8,20,2,3,0,0.13787119641314297,4,13,2,0.45652173913043476,0.015238978037123735,1
7,6,28,0,25,0,0,4,0.13787119641314297,4,11,3,0.6086956521739131,0.01617475404368851,2
9,6,45,11,1,0,0,4,0.12852664576802506,4,13,4,0.6304347826086956,0.00783725195931299,4
7,10,28,9,16,2,3,2,0.05642633228840125,4,12,2,0.3478260869565218,0.00783725195931299,0
9,0,39,11,12,0,0,4,0.13787119641314297,4,13,4,0.7173913043478262,0.00783725195931299,1
7,9,39,8,9,0,0,4,0.16614420062695923,4,9,4,0.6739130434782608,0.03284975821243955,1
7,9,39,9,20,0,0,2,0.16614420062695923,4,9,4,0.6521739130434783,0.01617475404368851,0
5,4,28,6,0,0,3,3,0.09404388714733541,3,13,0,0.5652173913043479,0.004502251125562781,0
7,4,39,9,20,0,0,0,0.15047021943573666,3,12,4,0.7391304347826086,0.00783725195931299,0
7,9,28,8,14,0,3,0,0.15047021943573666,3,11,3,0.6739130434782608,0.03284975821243955,0
7,9,28,9,18,2,3,4,0.06112852664576802,4,11,6,0.3260869565217391,0.004502251125562781,1
7,9,28,9,16,0,3,0,0.1347962382445141,3,9,4,0.6521739130434783,0.00783725195931299,0
7,7,39,9,20,0,0,2,0.19749216300940436,4,13,4,0.6304347826086956,0.00783725195931299,1
6,0,39,8,21,0,0,4,0.13787119641314297,4,7,4,0.7173913043478262,0.004502251125562781,2
7,7,45,9,1,0,0,0,0.20062695924764887,4,13,0,0.6521739130434783,0.01617475404368851,3
7,6,45,9,26,1,0,5,0.13787119641314297,2,13,0,0.5217391304347825,0.01617475404368851,0
7,5,39,9,11,0,0,0,0.14106583072100312,4,11,4,0.6521739130434783,0.00783725195931299,0
7,6,28,9,14,0,3,7,0.22884012539184947,3,0,5,0.7826086956521738,0.01617475404368851,0
6,6,28,9,15,0,3,2,0.13787119641314297,4,0,4,0.6304347826086956,0.00783725195931299,0
6,6,39,5,12,0,0,4,0.13787119641314297,4,11,4,0.6956521739130435,0.01617475404368851,2
2,1,28,3,25,2,0,4,0.13787119641314297,4,11,2,0.3478260869565218,0.01617475404368851,3
7,9,39,9,9,0,0,4,0.15047021943573666,4,13,4,0.6086956521739131,0.01617475404368851,1
7,9,28,8,20,0,3,0,0.1818181818181818,3,9,4,0.7173913043478262,0.03284975821243955,0
0,6,39,1,4,0,0,4,0.09874608150470215,4,11,7,0.6086956521739131,0.004502251125562781,1
7,9,28,8,20,0,3,4,0.16614420062695923,3,9,4,0.6304347826086956,0.01617475404368851,0
7,9,39,9,15,2,0,4,0.07210031347962381,4,4,7,0.49999999999999994,0.004502251125562781,0
7,9,28,9,26,2,3,0,0.07993730407523511,4,12,4,0.391304347826087,0.01617475404368851,0
7,8,28,8,14,0,3,0,0.15830721003134793,0,7,4,0.7173913043478262,0.01617475404368851,0
7,5,28,9,11,2,3,0,0.07210031347962381,3,13,6,0.3260869565217391,0.004502251125562781,0
0,6,45,8,1,2,0,4,0.10031347962382445,4,12,4,0.47826086956521735,0.00783725195931299,3
6,5,39,9,16,0,0,2,0.1347962382445141,4,13,4,0.6521739130434783,0.00783725195931299,0
7,9,39,9,18,0,0,4,0.16927899686520373,4,11,4,0.6304347826086956,0.02451225612806403,1
7,5,45,9,20,0,0,3,0.21316614420062693,3,13,1,0.5652173913043479,0.08287477071869268,0
7,9,28,9,5,2,3,4,0.09561128526645765,4,9,6,0.43478260869565216,0.01617475404368851,1
0,5,39,1,18,0,0,4,0.13787119641314297,4,11,4,0.5869565217391304,0.009504752376188095,2
7,9,28,7,15,2,3,2,0.03448275862068965,4,13,2,0.3695652173913044,0.004502251125562781,1
9,6,39,8,12,0,0,4,0.13787119641314297,4,11,4,0.5652173913043479,0.00783725195931299,1
7,9,28,9,25,2,0,7,0.13787119641314297,4,7,4,0.41304347826086957,0.01617475404368851,1
9,7,39,5,12,0,0,4,0.13787119641314297,4,13,0,0.6956521739130435,0.01617475404368851,2
7,5,39,9,19,0,0,0,0.13949843260188088,3,12,4,0.6304347826086956,0.00783725195931299,0
7,9,28,9,20,2,0,4,0.05642633228840125,4,11,2,0.45652173913043476,0.00783725195931299,1
7,5,39,9,17,0,0,2,0.07131661442006271,4,11,7,0.5869565217391304,0.004502251125562781,0
7,9,45,9,15,0,0,2,0.08777429467084638,4,12,2,0.5652173913043479,0.004502251125562781,1
6,6,28,2,25,2,0,4,0.13787119641314297,4,11,2,0.3043478260869565,0.01617475404368851,2
7,9,28,9,14,0,3,5,0.18338557993730403,0,0,4,0.826086956521739,0.01617475404368851,0
7,9,39,8,16,0,0,0,0.11912225705329152,4,9,3,0.6521739130434783,0.01617475404368851,0
6,6,28,5,20,1,0,4,0.13787119641314297,4,9,0,0.6304347826086956,0.01617475404368851,1
3,5,39,4,27,0,0,2,0.15047021943573666,3,12,7,0.6521739130434783,0.00783725195931299,0
6,3,23,8,1,0,2,4,0.13787119641314297,4,13,4,0.5869565217391304,0.015238978037123735,4
7,0,28,9,21,0,0,4,0.13787119641314297,4,11,4,0.6521739130434783,0.004502251125562781,1
7,6,39,9,15,2,0,2,0.13787119641314297,1,13,4,0.3043478260869565,0.004502251125562781,1
7,6,28,9,5,0,0,4,0.13787119641314297,4,13,4,0.6739130434782608,0.04952476238119059,1
7,9,28,9,16,2,3,2,0.13787119641314297,1,12,4,0.43478260869565216,0.004502251125562781,0
7,9,28,9,27,0,3,7,0.16614420062695923,3,13,4,0.6521739130434783,0.01617475404368851,0
7,9,28,8,23,0,0,1,0.15517241379310345,4,9,4,0.6521739130434783,0.04952476238119059,1
7,9,28,9,15,0,3,1,0.13787119641314297,4,11,3,0.6956521739130435,0.04952476238119059,0
7,9,45,7,1,2,0,4,0.10031347962382445,4,13,4,0.47826086956521735,0.00783725195931299,3
7,7,39,5,18,0,0,1,0.13787119641314297,4,11,4,0.6521739130434783,0.04952476238119059,1
7,5,39,9,15,0,0,2,0.13787119641314297,4,13,2,0.6086956521739131,0.004502251125562781,1
7,9,23,9,17,0,0,0,0.10501567398119119,3,15,7,0.5652173913043479,0.004502251125562781,0
7,6,39,8,18,2,0,2,0.13787119641314297,4,11,2,0.3695652173913044,0.00783725195931299,1
3,5,39,4,27,0,0,2,0.16614420062695923,3,11,4,0.8043478260869565,0.00783725195931299,0
6,6,28,8,25,0,0,4,0.13787119641314297,4,13,6,0.6086956521739131,0.01617475404368851,3
6,6,39,8,12,0,0,4,0.13787119641314297,4,9,4,0.7173913043478262,0.01617475404368851,2
7,4,28,9,20,2,3,2,0.13787119641314297,3,13,0,0.47826086956521735,0.00783725195931299,0
6,3,23,8,1,0,0,4,0.13787119641314297,4,11,4,0.6521739130434783,0.015238978037123735,4
7,7,28,8,11,0,0,0,0.1653605015673981,4,11,4,0.6086956521739131,0.01617475404368851,0
9,7,45,8,12,0,0,4,0.13787119641314297,4,13,4,0.6521739130434783,0.00783725195931299,2
6,7,45,8,12,0,0,4,0.13787119641314297,4,13,4,0.7173913043478262,0.01617475404368851,3
7,9,28,9,20,2,3,0,0.10344827586206895,3,0,4,0.5434782608695652,0.00783725195931299,0
0,3,23,7,1,2,0,4,0.10658307210031345,4,12,7,0.7173913043478262,0.002834750708687677,3
7,9,39,8,20,2,0,4,0.13787119641314297,4,13,4,0.5217391304347825,0.00783725195931299,1
7,9,39,9,20,0,0,2,0.19670846394984323,4,13,6,0.5717233843569876,0.00783725195931299,1
6,6,28,0,25,0,0,4,0.13787119641314297,4,3,2,0.5217391304347825,0.01617475404368851,2
7,9,39,9,3,0,0,2,0.13787119641314297,4,12,4,0.6304347826086956,0.01617475404368851,1
7,6,28,7,25,2,0,4,0.13787119641314297,4,13,6,0.3478260869565218,0.01617475404368851,2
7,6,28,9,11,0,3,0,0.11285266457680249,4,9,0,0.6086956521739131,0.00783725195931299,0
7,5,39,9,20,0,0,7,0.13787119641314297,4,13,5,0.6521739130434783,0.01617475404368851,1
7,6,28,9,3,0,0,4,0.10344827586206895,4,11,4,0.6086956521739131,0.01617475404368851,1
6,7,39,8,12,1,0,4,0.13787119641314297,4,12,4,0.6521739130434783,0.00783725195931299,2
7,9,39,8,14,0,0,1,0.24451410658307207,3,9,3,0.7608695652173911,0.04952476238119059,0
7,7,28,9,20,0,3,0,0.1818181818181818,3,13,6,0.6739130434782608,0.03284975821243955,0
8,9,28,10,20,2,3,0,0.05642633228840125,3,13,4,0.391304347826087,0.00783725195931299,0
7,9,28,9,5,2,3,4,0.10501567398119119,4,13,4,0.45652173913043476,0.03284975821243955,1
7,9,28,9,21,0,0,1,0.22884012539184947,4,5,4,0.6956521739130435,0.04952476238119059,1
6,6,39,8,23,1,0,4,0.11442006269592472,4,12,4,0.5652173913043479,0.00783725195931299,1
7,5,45,9,15,2,0,2,0.13787119641314297,4,13,2,0.3043478260869565,0.004502251125562781,1
7,9,28,9,20,0,3,7,0.16614420062695923,4,9,0,0.6521739130434783,0.01617475404368851,0
7,9,28,8,14,2,3,2,0.11912225705329152,3,7,3,0.2608695652173913,0.03284975821243955,0
7,9,28,9,26,2,3,0,0.07210031347962381,4,11,4,0.391304347826087,0.01617475404368851,0
7,9,39,8,27,0,0,2,0.15830721003134793,3,11,4,0.6521739130434783,0.00783725195931299,0
7,5,28,9,20,0,3,2,0.13787119641314297,4,1,7,0.6521739130434783,0.00783725195931299,0
7,9,28,9,18,0,0,1,0.27586206896551724,4,13,3,0.6304347826086956,0.04952476238119059,1
7,6,23,8,14,0,0,0,0.16614420062695923,3,11,3,0.6086956521739131,0.03284975821243955,0
2,6,28,3,25,0,0,4,0.13787119641314297,4,15,4,0.6521739130434783,0.01617475404368851,3
7,6,28,2,25,0,0,4,0.13787119641314297,4,9,4,0.6304347826086956,0.01617475404368851,2
7,9,28,5,18,0,0,1,0.24451410658307207,4,13,1,0.7173913043478262,0.09954977488744371,1
7,6,28,1,25,2,0,4,0.13787119641314297,4,12,4,0.3478260869565218,0.01617475404368851,2
0,5,39,1,7,0,0,4,0.1421630094043887,4,12,7,0.6739130434782608,0.00783725195931299,3
7,9,39,8,18,0,0,4,0.13787119641314297,4,9,4,0.6304347826086956,0.04952476238119059,1
0,3,39,7,7,2,0,4,0.15360501567398116,4,11,4,0.391304347826087,0.004502251125562781,2
7,2,45,9,5,0,0,4,0.13787119641314297,4,13,4,0.6739130434782608,0.004502251125562781,1
7,6,28,8,25,2,0,4,0.13787119641314297,4,3,7,0.41304347826086957,0.01617475404368851,2
7,5,28,9,20,0,0,0,0.13787119641314297,4,0,1,0.826086956521739,0.015238978037123735,1
7,9,39,9,20,0,0,2,0.13787119641314297,4,13,7,0.5869565217391304,0.00783725195931299,0
2,6,28,7,25,1,0,4,0.13787119641314297,4,14,2,0.5217391304347825,0.01617475404368851,3
7,5,28,9,14,0,3,0,0.1786833855799373,3,7,4,0.7826086956521738,0.01617475404368851,0
0,3,28,1,13,1,0,4,0.10344827586206895,4,11,6,0.5434782608695652,0.004502251125562781,2
7,5,28,9,8,0,1,7,0.13787119641314297,3,13,4,0.7173913043478262,0.01617475404368851,0
7,5,39,9,15,2,0,2,0.10658307210031345,4,9,4,0.3695652173913044,0.00783725195931299,1
2,6,28,3,25,1,0,4,0.13787119641314297,4,14,2,0.5217391304347825,0.01617475404368851,3
6,6,28,8,23,0,0,4,0.15830721003134793,4,8,4,0.6521739130434783,0.04952476238119059,1
6,6,39,8,12,0,0,4,0.13787119641314297,4,9,6,0.5869565217391304,0.01617475404368851,2
7,6,45,9,26,0,0,7,0.17554858934169276,2,13,5,0.5869565217391304,0.01617475404368851,0
7,5,28,9,10,2,3,3,0.11912225705329152,4,1,7,0.5217391304347825,0.004502251125562781,0
0,7,28,1,7,0,0,4,0.17852664576802504,4,4,4,0.6956521739130435,0.00783725195931299,2
7,7,28,9,20,0,0,4,0.12382445141065831,4,13,4,0.6521739130434783,0.01617475404368851,1
7,9,39,8,28,0,0,0,0.13787119641314297,4,9,0,0.6956521739130435,0.01617475404368851,1
7,3,28,9,21,0,0,4,0.13787119641314297,4,12,4,0.6521739130434783,0.004502251125562781,1
7,6,28,3,30,1,0,4,0.13787119641314297,4,11,7,0.47826086956521735,0.01617475404368851,1
7,9,39,9,15,0,0,4,0.08777429467084638,4,0,7,0.5652173913043479,0.004502251125562781,1
7,9,39,9,20,0,2,4,0.1347962382445141,4,12,4,0.6956521739130435,0.00783725195931299,1
7,9,28,9,16,2,3,0,0.1347962382445141,3,9,4,0.391304347826087,0.00783725195931299,0
7,9,28,9,20,2,3,3,0.11912225705329152,3,13,4,0.2173913043478261,0.004502251125562781,0
7,9,39,9,15,2,0,4,0.13787119641314297,4,9,2,0.3695652173913044,0.00783725195931299,1
7,6,39,9,13,0,0,4,0.2037617554858934,4,9,0,0.7391304347826086,0.009504752376188095,2
7,7,28,9,20,0,3,7,0.23432601880877743,4,6,4,0.6956521739130435,0.04952476238119059,0
2,6,28,3,25,2,0,4,0.13787119641314297,4,14,2,0.41304347826086957,0.01617475404368851,3
6,10,28,9,20,2,3,0,0.13787119641314297,3,13,4,0.47826086956521735,0.00783725195931299,0
6,5,39,8,29,0,0,2,0.21003134796238243,4,8,4,0.7173913043478262,0.01617475404368851,1
8,9,28,10,20,0,3,0,0.05642633228840125,3,13,4,0.5217391304347825,0.004502251125562781,0
0,2,45,1,22,0,2,2,0.13787119641314297,4,12,4,0.6086956521739131,0.004502251125562781,4
4,7,28,5,13,0,0,4,0.20846394984326014,4,6,0,0.6956521739130435,0.009504752376188095,1
7,5,28,9,20,0,3,2,0.11912225705329152,4,11,7,0.6086956521739131,0.00783725195931299,0
7,5,45,9,13,0,0,4,0.13787119641314297,4,13,0,0.6739130434782608,0.02451225612806403,1
7,5,39,9,20,0,0,4,0.20532915360501566,1,9,4,0.7608695652173911,0.004502251125562781,0
7,5,28,9,20,0,3,0,0.1347962382445141,3,9,4,0.6956521739130435,0.00783725195931299,0
7,6,36,8,25,0,0,1,0.13787119641314297,4,11,3,0.6956521739130435,0.6498249124562281,1
7,3,39,9,15,0,0,7,0.1865203761755486,4,12,7,0.6086956521739131,0.004502251125562781,1
5,5,28,6,2,2,3,3,0.07210031347962381,3,4,4,0.49999999999999994,0.004502251125562781,0
7,9,28,8,20,0,2,1,0.14576802507836986,4,11,4,0.6521739130434783,0.04952476238119059,1
0,5,39,1,20,0,0,4,0.1794670846394984,4,11,7,0.6739130434782608,0.01617475404368851,2
7,7,28,9,7,2,3,2,0.15517241379310345,4,13,4,0.5217391304347825,0.004502251125562781,1
7,9,23,8,18,0,2,2,0.1865203761755486,4,9,4,0.6521739130434783,0.00783725195931299,1
4,6,39,5,30,0,0,7,0.13787119641314297,4,6,3,0.6304347826086956,0.03284975821243955,1
7,5,28,9,20,2,3,4,0.10344827586206895,3,13,4,0.5434782608695652,0.00783725195931299,0
1,5,45,2,20,0,2,4,0.13787119641314297,4,11,4,0.6521739130434783,0.00783725195931299,3
7,6,28,3,25,2,0,4,0.13787119641314297,4,15,2,0.3478260869565218,0.01617475404368851,2
7,6,39,9,12,0,0,4,0.18965517241379307,4,11,4,0.7173913043478262,0.01617475404368851,2
7,9,28,9,20,0,3,0,0.19749216300940436,3,9,4,0.7173913043478262,0.03284975821243955,0
7,7,28,5,11,0,0,1,0.13787119641314297,4,13,4,0.7391304347826086,0.04952476238119059,0
7,5,39,1,20,0,0,2,0.13787119641314297,4,12,4,0.6086956521739131,0.015238978037123735,1
7,9,28,9,5,2,0,2,0.14106583072100312,4,12,4,0.5217391304347825,0.004502251125562781,1
7,0,28,9,3,0,0,4,0.1347962382445141,4,9,4,0.5869565217391304,0.01617475404368851,1
7,9,28,8,20,0,3,7,0.16614420062695923,3,7,3,0.6956521739130435,0.01617475404368851,0
7,5,28,9,26,0,3,0,0.09404388714733541,4,7,4,0.6086956521739131,0.01617475404368851,0
7,9,28,9,20,2,3,0,0.060344827586206885,4,4,2,0.2826086956521739,0.00783725195931299,0
7,6,28,8,30,0,0,4,0.13787119641314297,4,9,3,0.5869565217391304,0.03284975821243955,1
0,5,45,1,20,2,0,4,0.13787119641314297,4,11,4,0.5652173913043479,0.00783725195931299,2
7,5,45,9,29,2,2,2,0.09561128526645765,4,0,0,0.2173913043478261,0.004502251125562781,0
7,9,28,9,29,0,3,7,0.13510971786833853,4,11,0,0.7173913043478262,0.01617475404368851,0
7,6,28,0,25,2,0,4,0.13787119641314297,4,11,3,0.5434782608695652,0.01617475404368851,2
0,6,39,8,22,1,0,4,0.11990595611285265,4,11,0,0.5217391304347825,0.004502251125562781,3
5,5,28,6,2,2,3,3,0.09169278996865202,3,4,4,0.5217391304347825,0.004502251125562781,0
7,9,28,9,15,2,3,4,0.13787119641314297,4,13,7,0.5217391304347825,0.04952476238119059,0
7,9,28,8,20,2,3,0,0.09561128526645765,3,12,6,0.47826086956521735,0.00783725195931299,0
1,6,28,2,25,0,0,4,0.13787119641314297,4,11,4,0.5217391304347825,0.01617475404368851,3
7,9,39,9,18,0,0,1,0.16927899686520373,4,11,4,0.6304347826086956,0.02451225612806403,1
7,5,39,9,5,0,0,0,0.2115987460815047,4,9,0,0.7391304347826086,0.01617475404368851,1
7,0,28,9,6,2,0,4,0.1512539184952978,4,2,7,0.5217391304347825,0.004502251125562781,1
7,6,28,8,25,0,0,1,0.13787119641314297,4,11,3,0.6086956521739131,0.04952476238119059,2
7,6,28,8,16,2,3,2,0.04075235109717868,3,12,2,0.3478260869565218,0.00783725195931299,0
6,8,28,8,20,2,3,0,0.07210031347962381,1,11,0,0.2608695652173913,0.004502251125562781,0
7,9,17,9,20,0,3,2,0.16614420062695923,3,5,3,0.6956521739130435,0.01617475404368851,0
6,8,37,8,20,1,3,0,0.09952978056426331,1,6,4,0.47826086956521735,0.004502251125562781,0
7,9,28,8,23,0,0,1,0.15517241379310345,4,4,4,0.6521739130434783,0.04952476238119059,1
0,6,28,1,13,2,0,4,0.13166144200626959,4,12,6,0.5434782608695652,0.004502251125562781,3
7,6,28,8,23,2,3,2,0.10344827586206895,4,10,4,0.5434782608695652,0.00783725195931299,1
7,9,28,9,20,0,3,2,0.11912225705329152,4,4,4,0.6521739130434783,0.00783725195931299,0
7,0,39,9,20,0,0,4,0.1818181818181818,4,9,6,0.7391304347826086,0.00783725195931299,1
7,9,23,9,17,0,0,0,0.11912225705329152,4,10,3,0.6521739130434783,0.01617475404368851,0
7,9,39,9,11,0,0,0,0.13166144200626959,4,11,4,0.6086956521739131,0.00783725195931299,0
8,5,28,10,20,0,3,0,0.08777429467084638,3,12,4,0.6086956521739131,0.00783725195931299,0
7,9,28,9,16,0,3,0,0.13787119641314297,3,13,4,0.6521739130434783,0.015238978037123735,0
2,0,28,3,20,0,0,4,0.08228840125391851,4,11,6,0.49999999999999994,0.004502251125562781,2
6,6,28,2,1,2,3,4,0.07210031347962381,4,11,4,0.45652173913043476,0.00783725195931299,3
7,5,28,9,9,2,3,4,0.07993730407523511,4,12,7,0.5217391304347825,0.00783725195931299,1
7,9,39,8,28,0,0,4,0.13787119641314297,4,9,4,0.5717233843569876,0.01617475404368851,1
7,9,39,9,24,0,0,4,0.11912225705329152,4,15,4,0.5869565217391304,0.00783725195931299,0
7,6,28,3,25,0,0,4,0.13787119641314297,4,11,4,0.6304347826086956,0.01617475404368851,2
7,7,28,9,20,0,3,0,0.13787119641314297,4,0,1,0.7173913043478262,0.01617475404368851,1
3,5,39,4,27,0,0,2,0.16614420062695923,1,11,4,0.6956521739130435,0.00783725195931299,0
7,6,38,9,20,0,0,0,0.17163009404388713,4,11,4,0.6521739130434783,0.00783725195931299,1
7,0,28,9,5,2,0,4,0.11786833855799372,4,9,4,0.49999999999999994,0.004502251125562781,1
7,7,45,5,1,0,0,4,0.18808777429467083,4,13,4,0.6739130434782608,0.01617475404368851,3
3,9,28,4,27,0,0,2,0.16614420062695923,3,1,4,0.6739130434782608,0.00783725195931299,0
6,6,28,0,25,1,0,2,0.13787119641314297,4,3,2,0.5217391304347825,0.01617475404368851,3
